f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Class
8.202082781,10.04118247,-8.523187912,1.861421024,-12.58854313,-3.709201131,-8.14891799,7.633803898,-1.956522844,10.10976365,10.44937099,6.402289829,1
-0.974417883,1.440813988,-3.138482387,2.578647011,1.386707679,3.142266919,9.601242849,-6.009151977,-2.596621013,-1.649475615,3.308333304,-4.140858508,3
-4.247068795,-6.870253629,1.281088128,-5.993154977,2.826461481,-3.959488224,-0.951000194,3.928383605,-2.992004037,-7.708880014,-8.141260729,0.419787685,2
-0.721527331,3.866110635,-3.019147082,2.990134418,0.423155608,2.99813557,6.602084713,-4.833535657,-2.558814045,0.87302127,3.837547442,-2.924674043,3
-4.22695156,-5.955198105,3.052444719,-4.057537811,7.738223918,-1.224175583,-0.100399295,8.21702153,0.291539435,-7.043956661,-4.415271108,2.12499511,2
-0.189981296,1.986391624,6.350035694,-5.102444262,3.162849012,-6.634689223,1.830200636,-9.078584542,6.613603224,-5.723470996,6.162111078,-1.374143671,4
0.563587396,4.859219602,-2.009494655,1.805645904,-1.372955555,4.851677446,3.801963672,-8.164788415,-3.015044127,-0.380037563,6.727732616,-4.155451801,3
8.605936079,-2.916825568,-2.186216115,1.35462893,10.18012203,7.930465155,6.574272791,-5.819045893,3.447126438,-5.783418754,6.030935438,9.135973823,5
7.567473628,-2.453663933,11.03798471,1.574982296,0.406567672,-6.541876898,8.432978638,-7.782252841,-4.490522717,-0.521648914,8.12411562,-3.639382381,0
1.416566383,3.981512319,-0.807106806,-3.948667112,-6.207165333,3.545002566,6.548285235,-4.688499218,-2.152824153,1.837640619,5.367007843,-4.77266053,3
3.260839759,3.978920127,2.956125311,6.791187175,-5.508970377,0.239244187,6.510282037,-5.765748295,-1.975360355,3.002837101,6.884838281,-8.569938018,3
0.706678675,3.287544485,-2.567760223,2.116822768,-0.821078462,-0.397270161,6.291654447,-8.15808226,-2.326971872,1.331855682,5.325013555,-4.557587096,3
1.990465138,-0.644542784,-6.975318143,6.384850132,-4.110543704,3.295315866,5.009244652,-10.71194902,-0.575198506,-2.131817876,6.282372095,-1.778977159,3
7.622878838,0.532519236,9.123389886,6.726068431,5.455824932,-7.25840141,10.3701743,-8.848347251,-3.523435786,-0.908254931,6.291263898,-7.721414489,0
0.657899451,2.478922814,-3.845977953,4.210298434,-0.440189318,2.106939772,4.880805122,-3.629204919,-1.203984221,3.4660462,3.992765627,-6.57219795,3
1.96290392,3.669529157,10.14465878,-5.571903596,2.067647877,-9.550561099,1.10288758,-4.50966278,9.659162692,-2.5456845,7.357956815,-2.495286523,4
6.639417438,10.90885102,-9.203072343,2.22467952,-7.62841345,1.931925404,-8.464545309,7.485425227,1.484633887,7.300205671,3.883665842,1.691060805,1
10.61194985,1.259957161,1.935203754,5.81128673,3.423365989,-4.053468844,10.89945007,-11.1141368,-8.143502315,-3.620901141,9.297563703,-4.717726335,0
10.44104583,4.516695176,10.19181404,5.617052405,8.05939547,-10.32354996,9.196574117,-8.78230775,-4.438730877,-1.493893146,3.608409426,-4.910431743,0
12.25343012,-4.176341195,-5.064142103,1.503356387,8.508224094,5.709876728,0.843185477,-7.553032706,1.661581172,-4.186430723,3.469362291,4.2139545,5
-6.227628384,-10.28347741,4.712047733,-5.364340382,-0.054635569,-1.392201766,0.077957394,6.581357991,0.603976959,-4.283615631,-7.668521717,1.983397795,2
-1.108374173,0.889277185,0.936846054,7.791566333,-2.440541245,4.702261641,4.205196354,-4.022896933,-6.294652111,-2.184157539,4.246736539,-7.578000439,3
6.364674682,11.5567521,-7.340685671,3.916206911,-9.194910121,-1.506951681,-9.899364625,8.760116366,-2.150911894,9.668069422,4.59793496,10.67852518,1
-8.216361525,-12.39597286,-1.251702061,-8.677946126,5.26157456,1.429702264,0.748361829,9.728159315,1.679298632,-7.04323411,-9.527009538,-2.168876839,2
8.865229538,3.669927045,10.45182496,7.497761857,-0.737306561,-6.959355457,9.925962725,-10.92927176,-4.616140596,-3.909305455,6.207235464,-7.571773303,0
3.469609993,-0.383174648,0.912398033,2.634910642,7.259148936,6.768391115,-0.506477824,-7.285667946,2.138941591,-5.59105904,3.238033097,7.736037318,5
7.001926357,9.091499949,-8.945941332,1.390571375,-6.527868076,-2.046386258,-7.617496734,8.290023766,1.989394173,6.900770525,5.334348003,8.180530005,1
-0.749665144,2.539644036,-3.012554375,1.995109508,-4.147249649,-0.744337485,5.548917271,-1.882781315,-3.534313183,4.038951181,6.122310097,-7.176772211,3
8.735557414,11.93054196,-4.478637275,-2.910142569,-12.47106193,-3.561262969,-7.956267605,6.991873812,-0.893802117,8.001027825,4.457193181,10.27142863,1
5.351501758,0.350848156,-0.313987634,0.274653049,6.133386767,9.387415725,3.136388089,-8.362584947,3.628312455,-2.190572102,4.149976377,7.647262967,5
-0.209013957,4.146720279,0.281227643,3.8950062,-0.578409907,4.783173127,3.635272905,-11.03044656,-1.282935934,2.997918599,4.382239718,-8.148257229,3
-4.878862132,-12.08116004,3.087077346,-7.393773643,3.593603779,-3.181763849,2.149600229,10.50619282,-2.587688046,-9.858978028,-10.53479095,2.938488395,2
-4.748025948,-9.041434329,4.004205737,-6.385273618,3.127690137,-1.450598411,-1.334628624,4.954980269,3.450835425,-9.870498474,-4.836936595,0.792059903,2
-1.300041493,2.905322228,8.816314244,-2.945625333,0.563919854,-6.383297049,-4.345741186,-3.70118538,8.488336705,-3.494007248,4.554063329,0.487916963,4
8.48570534,-1.218311032,-2.28603756,3.038650044,8.897211317,9.300795229,-0.412415736,-9.554664122,1.264918545,-4.238705011,1.870362597,9.140718213,5
7.880426336,-3.824125411,-2.03226584,1.207785365,6.938643316,7.708286051,-1.106304134,-6.127040813,2.620725074,-4.838432433,2.779008602,4.342958457,5
2.975981115,4.321023975,4.918062267,-4.829402607,2.410039502,-7.294192081,-1.441385088,-8.39248023,9.795384443,-4.182513058,8.78920745,-4.349912116,4
9.197155939,-0.791678163,-2.545389629,-0.796621439,7.161710982,9.445444068,4.250746474,-4.429086398,4.263069201,-1.379625474,2.520462724,8.231932165,5
2.167124113,0.074012522,8.192650504,-1.895295205,0.326725623,-6.109804393,-3.516978995,-8.767611226,10.98593864,-0.862918768,4.678555409,-1.041697438,4
10.45781491,4.677644801,-6.417740756,1.99616091,-9.551750799,-2.426467939,-8.467935407,8.554518252,-0.638700051,11.67319375,4.41220597,8.177127791,1
9.246876605,-5.313830354,-4.974525551,1.26075665,6.989766519,6.791776233,4.850067881,-7.328568165,2.033116638,-2.868823446,2.512605061,6.732256319,5
9.081245782,12.08505859,-3.384138384,3.658053344,-9.027937444,-2.325203569,-10.08856444,10.14192783,-3.647652036,11.76574344,4.12723109,7.466338898,1
4.247136519,-2.441038761,-5.733718885,-1.570008311,7.034024005,8.65793728,-0.236828307,-6.61434254,3.849796989,-6.568757289,4.777188749,9.984510388,5
2.51233199,0.261644245,10.40785626,1.325026643,4.919807026,-6.942204829,0.064841166,-6.359976984,6.219957445,-2.725547538,8.512216879,3.644749221,4
1.685564603,1.837945257,-0.650451713,1.732331727,-0.035911219,4.40929631,6.386583715,-9.12621195,-4.545151176,0.393454942,-0.466212667,-3.504574574,3
-7.895818724,-8.397517299,3.56101737,-7.775616241,3.437752615,-1.763786523,-1.858976161,8.873198752,-3.254836466,-11.09240511,-3.718166599,2.219906601,2
-6.578171553,-9.560891008,2.440889559,-4.498846651,6.608423116,0.710390787,-0.144171397,5.555387797,1.033619481,-8.164122388,-9.336937243,1.147721274,2
-8.618139541,-9.526759951,2.692269153,-3.396416264,7.516799887,-1.148983843,1.434643767,8.723481912,-2.366672087,-8.082658908,-7.785158286,2.970628883,2
6.468674163,-2.138476205,0.485377879,-0.803177608,8.412636464,9.210872349,1.209145835,-7.654768378,3.792192353,-5.537339272,5.655161503,6.541694628,5
-2.881623209,1.884632537,-0.668426878,1.028226821,-5.200413895,2.70255475,7.235094392,-5.328244008,-6.544461846,1.471697963,4.948016621,-6.869611925,3
0.176595481,5.664999299,7.632287223,-2.946944493,1.7386928,-5.554095881,-0.819243194,-4.250761578,7.175191589,0.441124151,5.741237401,-2.799815798,4
8.491455111,-0.184896157,-2.803339619,0.097034634,1.502144876,8.960554918,-0.319714224,-14.56714783,-0.45022919,-5.642504655,0.351083014,6.900546622,5
-1.868362146,2.368240972,-3.539957194,0.972905936,1.505725747,-0.834216382,11.66796447,-7.638049491,-4.718022764,5.020959505,3.39549724,-1.092025669,3
9.646428623,9.692350686,-8.709557284,3.936971893,-10.44367107,-2.261095507,-10.88241523,10.86538537,2.290142801,9.93583315,5.537114085,6.963322966,1
-2.539499524,-8.657971455,3.513835781,-7.58528676,0.250147506,-1.144783795,-1.973460899,6.513403399,-0.212444096,-8.402351564,-1.992369401,4.602912944,2
-6.475329018,-8.17442857,1.557207488,-7.726750095,3.502552392,-1.341951715,0.738810833,9.745552558,3.484079677,-5.931845637,-5.813050742,2.009032059,2
8.737413942,-3.128383532,-2.946269142,3.895780722,6.377638599,7.196279895,1.253917823,-6.725809477,1.555211998,-3.863400837,5.044639887,8.203826098,5
-0.139966406,3.144884562,-4.152525951,2.793826519,-2.561515333,7.957484924,3.981092196,-8.048214339,-2.151126208,1.188434638,2.692561979,-3.073823093,3
8.986613574,1.096049228,-3.446787895,-0.129355648,5.911469351,9.883275241,1.61434977,-8.302945321,2.352133095,-3.422092889,8.420351906,8.269998131,5
2.040715791,1.986324441,-2.986782407,3.036690014,-5.064093247,3.389135658,5.846376142,-7.226803693,-0.887092114,-3.709792796,3.430469121,-2.573956296,3
-7.688914759,-7.44933669,-2.860992808,-5.186838048,7.386254568,-0.218629231,0.216744752,7.780061548,-2.726074425,-7.325049342,-10.87770506,1.943413063,2
-4.244593182,-9.00454661,0.817371726,-6.665009461,5.903804131,-3.094969766,1.326472244,5.361999999,0.360439348,-2.837119818,-9.117551387,-2.353194431,2
3.546421562,-0.956092255,7.177538752,-6.053406998,2.248440942,-3.967158549,-2.008080704,-3.200712619,10.68385375,-1.853668874,9.584770919,-0.450953733,4
11.14685882,-2.014024799,5.146437808,4.402201158,5.539853603,-2.267244735,11.56591397,-9.187941048,-6.98467973,-3.198308023,3.822550884,-8.770868386,0
7.909556003,-0.728870347,10.31486933,2.709875378,4.304540318,-1.811363133,7.497231173,-8.2809267,-5.990738378,5.165563375,2.644829942,-3.89777592,0
-5.200376945,-7.898373551,2.040572207,-6.413224081,3.04300263,-0.046502862,0.769993094,7.796100402,1.285443488,-5.404503999,-5.235384085,0.899951692,2
-1.37055245,-1.127976427,-6.082026258,2.204099484,-0.763666963,1.549954566,8.167507713,-6.021129477,-2.939962918,1.688357637,0.59057267,-7.550119978,3
5.590001167,2.605506166,8.6429272,4.231395202,3.197428369,-6.074942751,6.862697363,-12.91392307,-1.552559516,-1.557852587,5.883141799,-5.456041872,0
-3.654779489,0.994341375,-3.296783898,1.120469292,-0.601461174,1.63398742,4.254038815,-7.027142589,-5.535535827,1.09571218,0.718261156,-6.296507658,3
10.90949147,-5.438105174,-3.901248813,1.615976618,2.530845512,7.132218685,4.077418902,-6.58210992,5.437279466,-6.001815303,2.107174847,8.091242077,5
-0.420557445,4.618020978,0.514042483,2.091726443,-3.065059679,2.653474435,5.923049105,-6.507662887,-4.573163601,1.490557065,2.766529182,-3.299586285,3
-1.247964695,3.145448652,4.32929984,-5.806668846,3.605736201,-6.988884295,-0.25188489,-6.034538653,6.745204161,-0.004792415,8.286063853,0.254372049,4
3.648721296,6.426127605,5.764875556,-1.923099523,4.845517574,-4.694042378,-0.458308233,-7.576482073,8.970750939,-1.182868851,8.01632663,-3.201318932,4
5.76605156,2.821555218,8.312813826,-2.634464104,3.888396754,-6.515862175,-1.579209602,-4.990284224,7.633443452,1.762559444,6.465184967,-3.059871197,4
-0.508603983,3.081862511,5.246147622,0.489864551,5.727664103,-5.81897069,1.060953014,-6.251985842,10.09549428,0.341002648,7.687242515,-1.5848246,4
7.802866825,3.257324174,10.1097532,4.364725979,5.134079095,-4.579253844,9.327479452,-8.262645979,-4.984163502,-1.937627276,7.57338475,-7.350675811,0
3.912654096,12.03076044,-5.30561485,-2.410454302,-8.497354562,-2.813303434,-9.893227213,7.479509539,0.768511573,6.808937354,5.219686921,8.278400419,1
2.323680473,0.855460144,8.795459419,0.521188681,2.963778615,-8.002497016,-1.478217741,-9.926896344,10.3427597,-1.534873745,4.109870334,0.1346596,4
9.682464658,2.327339315,10.22053172,6.266039633,6.648672086,-5.922016221,7.118850521,-11.409835,-5.461951252,-2.809387499,2.311029283,-1.53608716,0
-7.416901117,-9.54611922,2.28332211,-1.01618547,6.405405861,-1.877015693,0.848412284,11.23098459,2.845841119,-8.848216177,-6.501039907,0.700951523,2
4.916910934,4.398318738,7.976605172,-1.273453812,4.513552623,-10.12421107,-0.038185087,-6.245166877,11.10000054,0.028602888,4.213650916,-4.007262102,4
6.131388733,8.320081363,-6.774052037,6.724136824,-6.667641099,-0.230350891,-9.206413306,10.99552364,-0.680130476,6.462734484,4.625799371,5.900393243,1
8.632933469,10.19924452,-9.307756436,1.050888338,-7.655076434,-1.470448372,-10.72725277,7.395066651,-2.55887566,11.09982793,6.265819505,6.336093978,1
-1.404723004,1.497729646,-0.89142818,2.39592151,-0.704313805,5.412803383,7.530087182,-4.067600988,-5.866598472,-0.163912856,4.284869313,-2.688462344,3
-1.924572705,1.840128866,-2.433892748,2.315509325,-0.774195539,3.1367024,5.568214309,-8.014969934,-4.392630274,3.345787254,1.121469887,-5.036716582,3
6.474621627,0.294224071,-3.73404243,1.26880218,7.584740173,7.704706493,1.729312147,-11.51833784,-0.317353654,-7.24839392,4.038645267,9.695004852,5
-1.612045006,4.565563427,0.773819112,3.481907104,0.112838992,2.988137643,6.085943614,-7.755298231,-4.160592304,0.529283936,2.008777104,-9.804170363,3
6.474950217,7.489110449,-6.750943992,-0.196387474,-9.756117249,-2.949641335,-8.81925583,6.982531252,-1.979424764,4.597885387,3.43670458,6.954676737,1
9.313077039,1.745549643,10.57973095,9.274873095,6.940466558,-4.347438745,12.28247862,-7.46288707,-3.590278406,-3.748938108,8.113723236,-6.840866642,0
0.030178191,2.501592696,-4.91254525,0.437949779,-2.514357207,4.327202127,5.32952646,-5.341428487,-4.012991718,1.008968281,3.405182792,-5.449307263,3
6.778188052,9.456143963,-6.560801718,2.274125635,-12.26593656,-2.023760489,-8.615686357,8.068784658,-2.054716256,8.954487021,6.72038408,5.709369699,1
1.72873268,-0.758679128,9.528826187,-2.608038916,4.487482854,-3.887667445,-0.474219943,-4.648110705,10.15943222,-0.779081504,9.99720283,-5.364805038,4
1.155141731,3.980774748,4.35910022,-1.925576322,1.844648573,-7.113241672,0.211987479,-7.009857088,7.87039898,-1.651283296,7.25600866,0.488480324,4
1.235152445,1.564448803,7.852650337,-7.810227758,1.347926446,-5.628912665,-2.543679007,-5.136741753,7.204595995,0.297600656,6.078489894,-4.818671765,4
-7.321140587,-9.702732451,4.663532923,-3.73455828,8.057641448,-1.222284447,0.840119862,7.474353052,1.645795655,-11.3085467,-5.922644648,-1.586155299,2
1.354123232,6.103908641,-4.407288383,4.068848109,-1.644402501,3.526331173,5.560398131,-3.508258638,-1.861910279,0.043526863,4.450956652,-4.447534554,3
7.802482941,-0.026026566,9.552448741,6.424492898,3.0369099,-5.3578977,7.839037188,-10.03333615,-2.489893337,-3.002983313,4.190511957,-4.629421251,0
11.29091533,-0.906831758,10.54599338,5.886569955,1.520200156,-1.527617987,8.216365284,-13.53444508,-1.933577369,-3.195302451,5.746980902,-6.047464844,0
5.982027014,-3.743454308,-1.920859374,3.172836416,7.608165407,7.486096988,0.13246029,-8.099261722,4.594194234,-8.172796401,5.098458793,9.569255701,5
7.247131058,-1.858084482,-5.671317854,0.196823567,5.260377018,9.233434351,1.637876805,-8.480942125,1.353183908,-7.466700648,4.852651679,9.098876343,5
9.667732601,-3.39970941,-4.202457722,0.567092836,5.675583741,6.516407255,3.182362554,-6.807526271,5.939197861,-6.164895226,1.761315954,2.177458263,5
4.325178994,-0.141106974,-4.447267147,-1.375003345,7.976450669,8.676390904,5.955213404,-5.556753688,0.046016313,-4.401218511,8.435503435,4.511916713,5
7.294540441,-3.755999125,-5.40137742,-2.432097708,8.500532295,7.095365404,-1.81003035,-6.478831481,-0.365744692,-1.636852498,8.143359457,7.307180945,5
2.137063007,1.372331029,7.521528065,-4.191329106,0.511033325,-8.343900239,0.284994447,-4.475964431,12.28434503,-1.980187809,6.625714175,-2.226472231,4
13.05625901,4.020483279,9.98974055,1.110455217,6.77071078,-3.391841028,8.714066654,-11.9023197,-4.168381522,-0.268974307,4.931340527,-5.678875873,0
3.040795371,5.217700568,10.04149798,-1.157027282,1.383872492,-3.789501948,-0.467432722,-5.722852657,8.367798253,-2.45431528,4.850506132,-0.173011682,4
7.946750343,9.861401034,-7.478946455,5.62192293,-11.41174726,-4.773624944,-6.000679369,5.917718057,0.973721935,11.46487918,5.759786567,7.525278419,1
7.515612311,11.31852758,-8.899985282,-1.487251598,-9.317578911,-6.470900713,-6.965996555,8.578970997,-3.660223382,10.56802402,6.819683561,8.586389119,1
1.975169952,2.587240694,-0.821130697,3.643761737,-4.521099802,1.958754196,9.46499908,-6.451887738,-2.175238136,-4.309406421,5.683648971,-6.204322169,3
0.795828231,2.585501901,8.550647682,-3.837298458,3.098600416,-7.819329857,3.018910107,-5.865804519,6.993475107,-1.722754427,7.456508669,-0.378098455,4
9.151547459,-0.015938744,-2.501193126,1.322717679,10.05521225,8.447290026,0.465643783,-5.807028721,1.435118274,-3.840949807,4.926413047,9.565851202,5
9.029367861,1.668766781,11.35572365,2.919558552,4.856431801,-5.818793868,8.740511116,-8.838281649,-3.795165392,-0.563084385,4.918570267,-7.913753514,0
8.417842131,-3.062718322,-2.317144639,1.638415854,6.090067539,8.374541143,1.654928173,-10.9925792,0.394342334,-3.424183475,1.72292683,4.724455388,5
9.996125528,-2.42340246,9.387805608,3.733812155,4.867744614,-5.412452027,11.61027987,-10.77748616,-6.657823404,-1.054300879,8.118591891,-8.515056477,0
14.87663508,-0.606192392,5.22592555,7.101389337,1.752808736,-6.204506708,10.23061729,-8.516708895,-3.711170688,-1.469369429,5.767067398,-8.199616327,0
10.54261852,-0.450236615,-2.077926246,3.046528402,8.019222365,8.849666241,2.204892323,-7.804439541,0.168371347,-3.508405093,7.225919083,8.025495594,5
9.823629087,-0.820873207,-1.640245023,3.332754748,5.709664257,7.708639166,-0.117412923,-9.849113325,2.300439615,-3.693225217,2.834848263,10.37379186,5
-4.309135913,-9.718185194,5.428101151,-9.514687853,6.027250679,0.464555116,3.009007341,9.346665937,1.110682772,-6.289042303,-7.805988866,3.083410175,2
12.87768984,-1.522805844,9.375971296,4.823093385,3.348886889,-7.198096724,11.37346169,-7.488690186,-3.563441487,-0.530971623,6.715571265,-6.842654525,0
0.476006207,1.972679503,7.613358409,-4.375974181,2.768684455,-4.923607894,-1.128154751,-3.825054068,7.267908727,0.344332015,6.035637753,-5.490490848,4
9.707113084,-0.622064321,8.912838692,6.926891321,2.155395849,-6.44127175,10.79518072,-11.97213965,-8.316401843,0.092667722,3.791265782,-4.861978944,0
5.165324872,4.308980364,9.255226345,-1.024398787,2.659510255,-8.780348253,1.173832309,-5.653033083,9.386902299,-0.638252705,7.433536438,2.423386771,4
-0.375901924,3.499981562,8.069102829,-2.534702476,2.793292242,-10.27663367,1.071279533,-2.908309982,9.042865552,-0.311162705,6.45416102,-4.289889528,4
11.20692093,-0.518725418,-2.452703954,2.691023244,5.88725742,5.16101635,5.388163424,-10.07536919,4.300944183,-7.610793306,3.423103071,6.960028479,5
6.885195503,11.27865108,-6.011917788,1.992843323,-9.361941213,-1.478633012,-9.685437514,11.39416009,1.966535502,12.39933393,5.986612555,5.400854318,1
10.28172882,0.337377463,7.843128617,6.148629201,4.629379433,-4.905259938,10.76275671,-13.31889887,-5.448857646,-1.127540364,5.308743331,-5.961673605,0
11.5211552,8.714009576,-8.634644452,-0.428297305,-14.2891432,-1.952645946,-11.8086394,8.73851457,-1.674985155,9.355976822,6.24524281,8.720842063,1
7.971834246,0.318328156,-0.763564807,0.939577366,3.578014116,10.37326347,2.5013572,-7.038426042,-1.487963043,-8.263275556,4.732190185,8.894492941,5
-1.836003928,3.385178688,0.055580958,2.72337455,-3.129067228,3.186863617,7.252215225,-4.171806132,-0.800503241,0.035556351,5.856838994,-6.475713341,3
1.82087492,1.806296976,7.020642346,-4.420528168,0.743229147,-5.770023842,1.168119589,-7.171351339,11.7167937,0.334089806,4.691700277,-1.511709497,4
10.20818244,-0.655086384,9.405745279,4.143995896,3.435887682,-9.645217431,8.481912416,-11.0065487,-6.97770606,1.332848851,6.046777855,-2.847874431,0
3.63835457,0.936239994,5.490785706,-0.067682094,2.876024928,-7.820080535,1.335287116,-5.757100552,6.956037471,-3.222195606,3.672184239,-3.945246465,4
10.11615034,2.445113041,8.983131354,2.931982585,2.670101941,-6.645631151,8.027757398,-8.314598081,-4.499145812,-1.074574324,9.064516531,-7.675182933,0
-6.231225259,-6.048049734,0.657719041,-8.275465022,6.372654498,-4.854357864,-1.02004832,8.805072503,-1.352786685,-5.693444702,-5.894352604,-1.050350753,2
-9.612143318,-7.163821314,3.3052618,-7.276433179,3.642239568,-0.407541088,-0.43992614,11.79250392,0.148423294,-4.176085873,-7.196334189,5.545460709,2
11.30494106,8.955224073,-6.185142525,0.746304994,-9.621035147,-5.295552918,-10.52444273,10.99004183,-2.167565058,9.538069264,8.503456318,7.588968125,1
10.82433994,1.38283148,10.20945192,3.924351552,3.117856529,-7.803130213,7.862986184,-11.21136174,-2.917105179,2.073075289,4.640049665,-6.082145704,0
0.412375892,4.539457813,-0.680540428,7.63044999,0.180931102,5.202034967,7.623246575,-7.785977233,-2.669285622,-1.247229154,1.871927058,-4.109855601,3
8.061106624,-4.35658575,-4.906300462,4.693692642,2.644528758,8.489167557,4.4762952,-9.045751087,1.014726561,-4.12307807,6.611118111,8.398872505,5
2.69275219,11.28742425,-6.173599341,1.080707214,-9.19011951,-1.800689081,-8.476667978,9.322491132,1.770138039,9.635422606,6.069291405,5.715592228,1
8.088441572,11.36503253,-4.821223148,1.057549117,-7.730524533,-3.263683052,-9.577127087,11.00875583,0.115252097,8.290677659,5.116202614,4.32920671,1
-1.228792247,0.926116869,9.213854839,-3.144978832,2.142304473,-8.64880817,-0.085005261,-10.20671722,6.016948823,-1.980662239,8.982240208,-0.468723912,4
0.386264827,1.249667842,8.704840366,-4.621279574,-1.555866475,-5.094257758,1.797035738,-8.662631706,5.473579383,-3.067424362,5.739572398,-1.965947308,4
-2.439259451,3.844550376,7.022532302,-2.841531817,3.779474576,-5.62428603,0.53105001,-8.243987728,10.35402655,-3.306312971,7.205086082,1.023844136,4
-6.061432365,-6.823813225,2.370174599,-8.664540057,6.092282213,0.715240795,-1.763996451,6.421539989,-0.073895479,-8.898483389,-7.600803235,-1.308760305,2
7.732303041,-4.300702343,-4.218177526,1.411672913,7.10953294,8.216727893,1.27263613,-6.526772155,4.363982239,-8.856304776,2.674139351,7.098906488,5
-7.051267006,-12.84879085,1.238369638,-8.63520084,4.484965777,-0.579117707,0.063330716,10.03886275,2.621695284,-7.79131685,-5.17792361,-0.469260363,2
6.567490899,8.118113893,-7.878873037,2.967608192,-9.018678809,-5.532696314,-7.834216915,9.669582665,-0.39609121,8.941579409,3.955706475,8.344358795,1
8.181774553,-0.062284523,6.249719555,3.394401122,3.625163472,-4.078782718,9.255786847,-11.1983687,-4.18345235,-2.458844183,6.605820029,-2.931651328,0
-1.013555374,-8.909202881,5.753989379,-8.749855402,2.28215668,-3.024815092,2.031897467,8.223443149,1.945117415,-9.32524516,-6.145664169,0.604471138,2
12.49780999,1.748481883,-2.417766314,3.702517619,4.878323009,8.75014099,3.687868139,-12.40130551,3.778964827,-5.660717804,3.385427724,9.48464092,5
-7.104404315,-4.964848414,5.137198086,-8.08266366,3.015944853,-1.951771037,3.664376348,10.95281344,-1.785401772,-6.754735652,-4.036151813,-0.192328759,2
0.218080624,2.829402707,8.194773824,-1.165638944,0.960086052,-4.118122332,-0.254095238,-7.243564754,9.867757224,-0.488944462,9.024005223,0.759868881,4
6.208238569,9.708816759,-4.73094021,4.317574585,-8.461932712,-3.382063911,-9.172564923,5.803178652,-3.809053696,5.140902709,6.418860501,6.750257938,1
9.010469808,-2.156657312,-2.148531186,4.234347948,7.751176887,8.07696675,3.515256546,-10.47680965,2.461391117,-9.656118359,3.892836083,10.49106059,5
11.71697016,-3.937505625,-0.296531841,1.490612785,5.400614098,7.360532283,3.941254664,-10.79172235,2.637829014,-4.574967971,4.288533827,5.58999055,5
8.626115797,11.6451877,-7.630564332,4.085588974,-11.72097997,-1.009614671,-5.766977952,10.08089114,1.262611493,9.344565124,5.167964535,3.557804769,1
9.092627387,-0.905513344,8.702055111,6.391231588,5.022539443,-6.447464734,10.65189094,-13.61681205,-4.127187719,-2.150099607,4.898934316,-8.308065282,0
9.832195917,1.637773201,8.161463388,4.15046625,0.624586157,-8.715695527,11.29791228,-10.08870823,-7.995718128,0.724800438,2.948248544,-8.622889316,0
1.646918727,3.927015925,-2.679789466,2.423774179,-0.434277046,2.32160056,4.312540425,-5.640831022,-4.24730485,0.079895766,4.032227749,-1.683393505,3
7.410482399,1.344527746,8.900658339,4.779662662,7.480439417,-5.188235978,9.554566386,-10.00697328,-5.861284454,0.413709132,5.657118198,-3.847342401,0
9.908418738,-1.72160685,-3.586511405,3.719043448,6.601608295,5.351645529,1.858305184,-10.44427758,3.141687379,-11.5384443,4.715366762,6.868749466,5
6.6801095,-0.175457271,7.341360594,3.738086503,1.882654059,-5.281031274,9.342921542,-11.67616848,-6.809332979,-1.172684023,4.132107943,-7.292087976,0
9.143866581,9.891229692,-6.414563776,2.247939003,-8.563147077,-0.959870629,-9.861286222,12.14345628,-1.752423747,7.951800838,8.361773875,10.89286019,1
7.8814896,0.405969669,7.472772432,3.403481883,3.208234879,-7.030384835,6.596642965,-10.43364517,-3.161896434,-1.870126919,4.52595112,-5.301866218,0
12.48857437,-0.319736581,-0.756764959,2.922537202,8.366963864,7.754760559,3.109498525,-8.189765818,2.680811668,-1.592763576,5.414967886,6.843798108,5
-8.196440457,-7.315237926,0.093368303,-10.28122797,5.677211509,-0.799617385,2.776174767,12.25735757,2.533381479,-8.37944263,-9.694013208,-2.660901631,2
3.190445798,5.226918183,-4.481285009,3.396533384,-2.981403133,1.494572597,8.000322293,-6.628192615,-3.101244059,-0.828714668,4.378013739,-6.117582778,3
12.08647548,-1.423883166,7.530243884,5.643180826,4.717928818,-1.928539386,11.99585858,-7.891259384,-2.553045705,-1.691809807,4.023322698,-5.341958552,0
7.291691243,-0.096648831,-5.155998686,0.191022452,6.868171864,6.256091866,3.846871147,-8.646684726,0.609965747,-7.280524875,3.445827702,7.975189901,5
-8.567845125,-8.32244561,2.401587934,-9.44383493,0.924474616,-0.697538378,-0.728605264,11.28590579,-1.093399499,-8.201747588,-5.607311877,-0.447708323,2
-1.370733521,5.004439071,0.227408438,3.895804068,-3.909902239,2.419372795,8.319469458,-4.395030154,-5.286528191,1.835736952,4.003903727,-5.820953771,3
-8.130873724,-5.188602047,4.342242136,-4.964938237,1.811187935,-1.044251338,-0.250493646,7.039654392,1.581334178,-7.593416815,-6.666784151,2.031896522,2
6.834462045,8.412194206,-6.991602292,1.960048755,-8.616351143,-0.35083806,-9.140438107,10.91957702,-4.106229437,8.721116746,7.203660147,7.157691461,1
2.060613989,1.800855974,-5.489531173,4.476402862,-4.367485261,0.722838459,5.781561208,-8.365945787,-3.648301606,-2.380410377,8.025448638,-6.253408464,3
